8793.90470183,-5.41026819,0.00988159
8793.90691666,-5.41026819,0.00988159
8794.59022144,-5.70731339,0.00988431
8794.75345384,-5.70867042,0.00988358
8794.75567102,-5.70867042,0.00988358
8794.91948737,-5.25838553,0.00988320
8794.92170482,-5.25838553,0.00988320
8795.12108820,-5.58584328,0.00988048
8795.12330584,-5.58584328,0.00988048
8795.25722161,-5.13430163,0.00988401
8796.91928363,-5.50822149,0.00988165
8797.08600097,-5.42099723,0.00988206
8797.08822307,-5.42099723,0.00988206
8797.64390587,-5.68489555,0.00988332
8797.64612872,-5.68489555,0.00988332
8797.91994998,-5.26367782,0.00988410
8797.92217273,-5.26367782,0.00988410
8797.93194130,-5.18788555,0.00988540
8798.08591440,-5.17721074,0.00988436
8798.08813822,-5.17721074,0.00988436
8799.33981226,-5.45937179,0.00988250
8799.52125934,-5.57529166,0.00988102
8799.52348373,-5.57529166,0.00988102
8802.58541351,-5.48535760,0.00988591
8803.91879455,-5.33065768,0.00988355
8803.92101696,-5.33065768,0.00988355
8804.59287704,-5.65785596,0.00988559
8804.59509869,-5.65785596,0.00988559
8805.27243371,-5.83294629,0.00987924
8805.27465411,-5.83294629,0.00987924
8805.59282576,-5.66042832,0.00988530
8805.59504551,-5.66042832,0.00988530
8805.75186873,-5.65611309,0.00988498
8805.75408811,-5.65611309,0.00988498
8805.95522959,-5.21050212,0.00988528
8805.95744860,-5.21050212,0.00988528
